Door;UPC;Model Code;Color Name Description;Color Code;Size;Category;Lens Color;Model Name Description;Suggested Retail Price;Wholesale Price;Lens Base;Lens Material;Photochromic;Polarized;Standard;Temple Length ;Bridge Size;Lens Witdth;Lens Height;Folding;Crystals;Rx-Service;Rx-Able;Flex;Geofit;Front Colour Family ;Shape;Type;Temple Material ;Front Material ;Best Seller;Range;Gender;Collection;Limited Edition;New;Advertising;Theme;Items;Brand Name;Brand Code;
0021002876;8053672484038;0VO2989F;BLACK;W44;52;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;135;18;52.0;37.1;N;N;N;N;Y;;BLACK;Oval;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672483734;0VO2999BF;TOP DARK HAVANA/PINK CRYSTAL;2343;54;Eyewear;DEMO LENS;;149.95;58.34;Base 4;;N;N;N;135;16;54.0;37.0;N;Y;N;N;N;;HAVANA;Pillow;Full Rim;Plastic;Plastic;N;35-50;Woman;Optical;N;Y;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672487107;0VO5002B;TOP DARK BLUE/OPAL POWDER;2350;52;Eyewear;DEMO LENS;;149.95;58.34;Base 4;;N;N;N;135;16;52.1;36.4;N;Y;N;N;N;;BLUE;Butterfly;Full Rim;Plastic;Plastic;N;35-50;Woman;Optical;N;Y;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672664249;0VO5002B;TOP FUXIA/FUXIA TRANSP;2488;54;Eyewear;DEMO LENS;;149.95;58.34;Base 4;;N;N;N;135;16;54.0;37.8;N;Y;N;N;N;;PURPLE/REDDISH;Butterfly;Full Rim;Plastic;Plastic;N;35-50;Woman;Optical;N;Y;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672626087;0VO2992SF;BLACK;W44/6G;53;Eyewear;GREY MIRROR SILVER;;79.95;35.17;Base 6 Decentered;PLAST;N;N;Y;140;19;53.0;47.0;N;N;N;Y;N;;BLACK;Phantos;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672626100;0VO2992SF;DARK HAVANA;W6565R;53;Eyewear;GREY MIRROR ROSE GOLD;;79.95;35.17;Base 6 Decentered;PLAST;N;N;Y;140;19;53.0;47.0;N;N;N;Y;N;;HAVANA;Phantos;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672536355;0VO3996;BORDEAUX/SILVER;812;51;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;135;18;50.5;36.3;N;N;N;N;N;;BORDEAUX;Pillow;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672536140;0VO3998;DARK BLUE;5001;50;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;135;19;49.7;40.1;N;N;N;N;Y;;BLUE;Oval;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672537741;0VO3998;BRUSHED BROWN;934;50;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;135;19;49.7;40.1;N;N;N;N;Y;;BROWN;Oval;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672537734;0VO3998;BRUSHED BROWN;934;52;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;140;19;51.7;41.7;N;N;N;N;Y;;BROWN;Oval;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672535815;0VO4001;MATTE BLUE/BRUSHED GUNMETAL;998S;52;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;135;18;51.7;43.5;N;N;N;N;N;;BLUE;Oval;Full Rim;Metal;Metal;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672545852;0VO5034BF;TRANSPARENT BORDEAUX;23628H;56;Eyewear;VIOLET GRADIENT;;99.95;45.35;Base 6 Decentered;PLAST;N;N;Y;135;17;56.0;43.5;N;Y;N;Y;N;;VIOLET;Pillow;Full Rim;Plastic;Plastic;N;35-50;Woman;Sun;N;N;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672535891;0VO5030;TOP HAVANA/TRANSPARENT;1916;53;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;140;16;53.1;42.7;N;N;N;N;Y;;HAVANA;Pillow;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672535921;0VO5030;TOP DARK BLUE/VIOLET TRANSP;2384;51;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;135;16;51.1;41.1;N;N;N;N;Y;;BLUE;Pillow;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672535860;0VO5030;TOP BLACK/TRANSPARENT;W827;51;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;135;16;51.1;41.1;N;N;N;N;Y;;BLACK;Pillow;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672664317;0VO5030;TOP VIOLET/VIOLET TRANSP;2409;51;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;135;16;51.1;41.1;N;N;N;N;Y;;VIOLET;Pillow;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;Y;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672545623;0VO5028F;BLACK;W44;54;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;140;17;54.0;41.5;N;N;N;N;N;;BLACK;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672514285;0VO5034SB;TOP DARK RED/OPAL RED;237711;56;Eyewear;GREY GRADIENT;;99.95;45.35;Base 6 Decentered;PLAST;N;N;Y;135;17;56.0;43.2;N;Y;N;Y;N;;PURPLE/REDDISH;Pillow;Full Rim;Plastic;Plastic;N;35-50;Woman;Sun;N;N;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672535525;0VO5029;BLUETTE;2382;54;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;140;16;54.1;41.0;N;N;N;N;N;;BLUE;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672535457;0VO5029;BLACK;2392;52;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;140;16;52.0;39.5;N;N;N;N;N;;BLACK;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672739251;0VO5029;VIOLET;2539;54;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;140;16;54.1;41.0;N;N;N;N;N;;VIOLET;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672664638;0VO5032S;TOP RED/TRANSP RED;247013;54;Eyewear;BROWN GRADIENT;;79.95;35.17;Base 6 Decentered;PLAST;N;N;Y;140;18;53.9;48.0;N;N;N;Y;N;;RED;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672545760;0VO5032SF;TOP DARK BLUE/VIOLET TRANSP;238436;54;Eyewear;PINK GRADIENT DARK GREY;;79.95;35.17;Base 6 Decentered;PLAST;N;N;Y;140;17;54.0;48.0;N;N;N;Y;N;;BLUE;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672545746;0VO5032SF;BLACK;W44/11;54;Eyewear;GRAY GRADIENT;;79.95;35.17;Base 6 Decentered;PLAST;N;N;Y;140;17;54.0;48.0;N;N;N;Y;N;;BLACK;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672682168;0VO5032SF;TOP GREEN/GREEN/OPAL GREEN;249348;54;Eyewear;AZURE GRAD PINK GRAD BROWN;;79.95;35.17;Base 6 Decentered;PLAST;N;N;Y;140;17;54.0;48.0;N;N;N;Y;N;;GREEN;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672535464;0VO5029;BLACK;2392;54;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;140;16;54.1;41.0;N;N;N;N;N;;BLACK;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672535426;0VO5029;DARK HAVANA;W656;54;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;140;16;54.1;41.0;N;N;N;N;N;;HAVANA;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672739275;0VO5029;BLUE;2540;54;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;140;16;54.1;41.0;N;N;N;N;N;;BLUE;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672536171;0VO5028;TOP BLACK/DK GREY TRANSP;2385;51;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;140;17;51.1;39.5;N;N;N;N;N;;BLACK;Square;Full Rim;Plastic;Plastic;N;;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672536256;0VO5028;TOP DARK BLUE/BLUE TRANSP;2388;51;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;140;17;51.1;39.5;N;N;N;N;N;;BLUE;Square;Full Rim;Plastic;Plastic;N;;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672537352;0VO5032S;TOP BORDEAUX/GLITTER PINK;226214;54;Eyewear;PINK GRADIENT BROWN;;79.95;35.17;Base 6 Decentered;PLAST;N;N;Y;140;18;53.9;48.0;N;N;N;Y;N;;BORDEAUX;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672664614;0VO5032S;TOP VIOLET/VIOLET TRANSP;24098H;54;Eyewear;VIOLET GRADIENT;;79.95;35.17;Base 6 Decentered;PLAST;N;N;Y;140;18;53.9;48.0;N;N;N;Y;N;;VIOLET;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672545777;0VO5032SF;TOP BORDEAUX/TRANSPARENT PINK;226214;54;Eyewear;PINK GRADIENT BROWN;;79.95;35.17;Base 6 Decentered;PLAST;N;N;Y;140;17;54.0;48.0;N;N;N;Y;N;;BORDEAUX;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672537635;0VO4006S;BOREDAUX/SILVER;812/14;53;Eyewear;PINK GRADIENT BROWN;;89.95;41.95;Base 6;PLAST;N;N;Y;140;20;52.8;50.0;N;N;N;Y;N;;BORDEAUX;Phantos;Full Rim;Plastic;Metal;N;21-35;Woman;Sun;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672537406;0VO5031S;TOP MATTE BLACK/GREY TRANSP;238511;58;Eyewear;GREY GRADIENT;;89.95;41.95;Base 6 Decentered;PLAST;N;N;Y;135;16;57.9;42.8;N;N;N;Y;N;;BLACK;Rectangle;Full Rim;Plastic;Plastic;Y;21-35;Woman;Sun;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672650358;0VO4025;BROWN/PALE GOLD;5021;53;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;135;18;53.0;46.3;N;N;N;N;N;;BROWN;Irregular;Full Rim;Metal;Metal;N;21-35;Woman;Optical;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672650198;0VO4024;BLACK/SILVER;352;52;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;135;18;52.0;47.4;N;N;N;N;N;;BLACK;Phantos;Full Rim;Metal;Metal;N;21-35;Woman;Optical;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672650266;0VO4024;MATTE BLUE/SILVER;5025;50;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;135;18;50.0;45.6;N;N;N;N;N;;BLUE;Phantos;Full Rim;Metal;Metal;N;21-35;Woman;Optical;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672651270;0VO5106S;DARK HAVANA;W65613;54;Eyewear;BROWN GRADIENT;;89.95;41.95;Base 6;PLAST;N;N;Y;140;20;54.3;50.6;N;N;N;Y;N;;HAVANA;Round;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672673401;0VO4043;PETROLEUM/BRUSHED SILVER;5005;51;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;135;18;50.7;44.9;N;N;N;Y;N;;GREEN;Phantos;;;Metal;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672673364;0VO4043;BROWN/BRUSHED PALE GOLD;997;51;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;135;18;50.7;44.9;N;N;N;Y;N;;BROWN;Phantos;;;Metal;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672725827;0VO4049S;SILVER;323/11;55;Eyewear;GRAY GRADIENT;;89.95;41.95;Base 6 Decentered;PLAST;N;N;Y;140;18;55.0;52.0;N;N;N;Y;N;;SILVER;Phantos;Full Rim;Plastic;Metal;N;21-35;Woman;Sun;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672724448;0VO4050;SILVER;323;51;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;135;17;51.0;37.5;N;N;N;N;N;;SILVER;Pillow;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672723663;0VO5138;GREY/PASTEL PINK;2538;50;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;135;18;50.0;44.6;N;N;N;N;N;;GREY;Phantos;Full Rim;Metal;Plastic;N;21-35;Woman;Optical;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672723687;0VO5138;VIOLET/PASTEL SAND;2539;50;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;135;18;50.0;44.6;N;N;N;N;N;;VIOLET;Phantos;Full Rim;Metal;Plastic;N;21-35;Woman;Optical;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672723700;0VO5138;BLUE/PASTEL BEIGE;2540;50;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;135;18;50.0;44.6;N;N;N;N;N;;BLUE;Phantos;Full Rim;Metal;Plastic;N;21-35;Woman;Optical;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672724714;0VO5133S;OPAL VIOLET;25318H;53;Eyewear;VIOLET GRADIENT;;79.95;38.56;Base 6;PLAST;N;N;Y;140;20;53.0;50.4;N;N;N;Y;N;;VIOLET;Phantos;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672724608;0VO4057B;BLACK/SILVER;352;52;Eyewear;DEMO LENS;;149.95;58.34;Base 4;;N;N;N;135;17;52.0;32.5;N;Y;N;Y;Y;;BLACK;Pillow;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;Y;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672724646;0VO4057B;BLUE/SILVER;5051;52;Eyewear;DEMO LENS;;149.95;58.34;Base 4;;N;N;N;135;17;52.0;32.5;N;Y;N;Y;Y;;BLUE;Pillow;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;Y;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672724622;0VO4057B;BROWN/PALE GOLD;997;52;Eyewear;DEMO LENS;;149.95;58.34;Base 4;;N;N;N;135;17;52.0;32.5;N;Y;N;Y;Y;;BROWN;Pillow;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;Y;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672724639;0VO4057B;BROWN/PALE GOLD;997;54;Eyewear;DEMO LENS;;149.95;58.34;Base 4;;N;N;N;140;17;54.0;33.8;N;Y;N;Y;Y;;BROWN;Pillow;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;Y;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672723311;0VO5153;TOP HAVANA/BROWN;2386;51;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;135;17;51.0;40.5;N;N;N;Y;N;;HAVANA;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672723328;0VO5153;TOP BLUE/SERIGRAPHY;2466;53;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;140;17;53.0;42.0;N;N;N;Y;N;;HAVANA;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672723366;0VO5153;TOP FUXIA/SERIGRAPHY;2468;53;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;140;17;53.0;42.0;N;N;N;Y;N;;PURPLE/REDDISH;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672725384;0VO5134SF;OPAL ICE;253248;57;Eyewear;AZURE GRAD PINK GRAD BROWN;;79.95;38.56;Base 6;PLAST;N;N;Y;140;18;57.0;50.1;N;N;N;Y;N;;CLEAR;Phantos;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672725605;0VO5161SF;BLACK;W44/11;53;Eyewear;GRAY GRADIENT;;79.95;38.56;Base 6 Decentered;PLAST;N;N;Y;140;20;53.0;51.3;N;N;N;Y;N;;BLACK;Phantos;;;Plastic;N;21-35;Woman;Sun;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;725125825443;0VO2765B;TOP LIGHT BROWN/OPAL AZURE;2011;53;Eyewear;DEMO LENS;;149.95;58.34;Base 4;PLAST;N;N;Y;140;16;53.0;35.2;N;N;N;Y;Y;GLOBAL;LIGHT BROWN;Square;Full Rim;Plastic;Plastic;Y;35-50;Woman;Optical;N;N;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672105490;0VO2807B;LIGHT HAVANA;1553;51;Eyewear;DEMO LENS;;140.00;56.00;Base 4;PLAST;N;N;Y;135;16;51.0;31.0;N;Y;N;Y;Y;;HAVANA;Pillow;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672101195;0VO2814;TOP DARK HAVANA RED;2105;51;Eyewear;DEMO LENS;;119.95;45.36;Base 4;PLAST;N;N;Y;135;16;51.0;36.5;N;N;N;Y;Y;;HAVANA;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;725125860338;0VO2778SB;DARK HAVANA;W65613;58;Eyewear;BROWN GRADIENT;;99.95;45.35;Base 6 Decentered;PLAST;N;N;Y;130;16;57.4;47.6;N;Y;N;Y;N;GLOBAL;HAVANA;Square;Full Rim;Plastic;Plastic;Y;35-50;Woman;Sun;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672012354;0VO2787;STRIPED BLACK CHERRY;2061;53;Eyewear;DEMO LENS;;119.95;45.36;Base 4;PLAST;N;N;Y;140;16;53.0;37.7;N;N;N;Y;Y;;PURPLE/REDDISH;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672610536;0VO2787;DARK HAVANA;2406;51;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;140;16;51.0;36.3;N;N;N;Y;Y;;HAVANA;Square;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672475890;0VO2819S;TOP BLUE GRAD OPAL AZURE;234611;58;Eyewear;GREY GRADIENT;;79.95;38.56;Base 6 Decentered;PLAST;N;N;Y;135;16;57.7;51.2;N;N;N;Y;N;;BLUE;Butterfly;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;805289465331;0VO2606S;HAVANA;W65613;55;Eyewear;BROWN GRADIENT;;79.95;35.17;Base 6;PLAST;N;N;Y;135;15;55.0;39.2;N;N;N;Y;N;GLOBAL;HAVANA;Rectangle;Full Rim;Plastic;Plastic;Y;21-35;Woman;Sun;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672186017;0VO2606S;OPAL PINK;218213;55;Eyewear;BROWN GRADIENT;;80.00;36.00;Base 6;PLAST;N;N;Y;135;15;55.0;39.2;N;N;N;Y;N;GLOBAL;PINK;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672611106;0VO2606S;TOP VIOLET/VIOLET TRANSP;24098H;52;Eyewear;VIOLET GRADIENT;;79.95;35.17;Base 6;PLAST;N;N;Y;135;15;52.0;37.1;N;N;N;Y;N;;VIOLET;Rectangle;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;725125761703;0VO3816;BLACK;352;51;Eyewear;DEMO LENS;;139.95;54.02;Base 4;PLAST;N;N;Y;135;16;51.0;32.0;N;N;N;Y;Y;GLOBAL;BLACK;Square;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672147674;0VO2843S;DARK HAVANA;W65613;56;Eyewear;BROWN GRADIENT;;79.95;35.17;Base 6 Decentered;PLAST;N;N;Y;135;16;56.3;47.3;N;Y;N;Y;N;GLOBAL;HAVANA;Square;Full Rim;Plastic;Plastic;N;35-50;Woman;Sun;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672189261;0VO3910;LIGHT PINK;756;53;Eyewear;DEMO LENS;;129.95;49.68;Base 4;;N;N;N;135;17;53.0;28.0;N;N;N;N;Y;;PINK;Pillow;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672365825;0VO2886;BLUETTE/ORANGE/AZURE TR;2278;53;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;140;16;53.0;32.9;N;N;N;N;Y;;BLUE;Butterfly;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672475715;0VO2894SB;TOP HAVANA/TRANSPARENT;191613;56;Eyewear;BROWN GRADIENT;;99.95;45.35;Base 6 Decentered;PLAST;N;N;Y;140;17;55.7;44.0;N;Y;N;Y;N;;HAVANA;Oval;Full Rim;Plastic;Plastic;N;35-50;Woman;Sun;N;Y;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672238129;0VO2890;TOP VIOLET/PINK TRANSP;2234;51;Eyewear;DEMO LENS;;133.00;53.04;Base 4;;N;N;N;135;16;50.7;32.1;N;N;N;N;N;;VIOLET;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
0021002876;8053672238372;0VO3918;VIOLET/BRUSHED PALE GOLD;848;52;Eyewear;DEMO LENS;;129.95;49.68;Base 4;;N;N;N;135;17;52.0;33.0;N;N;N;N;N;;VIOLET;Pillow;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672354904;0VO2941S;TOP DK VIOLET/VIOLET TRANSP;22778H;56;Eyewear;VIOLET GRADIENT;;79.95;35.17;Base 6 Decentered;PLAST;N;N;Y;140;18;56.0;48.4;N;N;N;Y;N;GLOBAL;VIOLET;Cat Eye;Full Rim;Plastic;Plastic;N;21-35;Woman;Sun;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672536706;0VO2938B;TOP LIGHT GREY/PINK;2390;52;Eyewear;DEMO LENS;;149.95;58.34;Base 4;;N;N;N;135;18;52.0;39.2;N;Y;N;N;Y;;GREY;Oval;Full Rim;Plastic;Plastic;N;35-50;Woman;Optical;N;N;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672537147;0VO2943SB;TOP DK BORDEAUX/PINK TRANSP;238714;55;Eyewear;PINK GRADIENT BROWN;;99.95;45.35;Base 6 Decentered;PLAST;N;N;Y;135;17;54.7;43.7;N;Y;N;Y;N;;BORDEAUX;Butterfly;Full Rim;Plastic;Plastic;N;35-50;Woman;Sun;N;N;N;TIMELESS;ZPFN;Vogue;VO;
0021002876;8053672545937;0VO2937F;DARK HAVANA;2393;53;Eyewear;DEMO LENS;;119.95;45.36;Base 4;;N;N;N;140;17;53.0;42.1;N;N;N;N;Y;;HAVANA;Oval;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;N;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672403305;0VO2958;BROWN;2302;53;Eyewear;DEMO LENS;WAVED TEMPLE;109.95;41.04;Base 4;;N;N;N;140;16;53.3;34.3;N;N;N;N;N;;BROWN;Pillow;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672403152;0VO2957;BROWN;2302;51;Eyewear;DEMO LENS;WAVED TEMPLE;99.95;40.29;Base 4;;N;N;N;140;16;51.0;38.2;N;N;N;N;N;;BROWN;Butterfly;Full Rim;Plastic;Plastic;N;21-35;Woman;Optical;N;Y;N;IN VOGUE;ZPFN;Vogue;VO;
0021002876;8053672597943;0VO4013;BROWN/PALE GOLD;997;51;Eyewear;DEMO LENS;;139.95;54.02;Base 4;;N;N;N;135;17;51.0;39.6;N;N;N;N;Y;;BROWN;Irregular;Full Rim;Plastic;Metal;N;21-35;Woman;Optical;N;N;N;CASUAL CHIC;ZPFN;Vogue;VO;
